Data supplied by UK-AIR on 13/3/2020
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Bath A4 Roadside,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit
12-01-2020,15:00,14.28408,P,ugm-3,25.53474,P,ugm-3,47.43669,P,ugm-3
12-01-2020,16:00,17.28758,P,ugm-3,36.00329,P,ugm-3,62.51054,P,ugm-3
12-01-2020,17:00,23.71367,P,ugm-3,45.87036,P,ugm-3,82.23081,P,ugm-3
12-01-2020,18:00,13.62052,P,ugm-3,34.65641,P,ugm-3,55.54091,P,ugm-3
12-01-2020,19:00,39.98844,P,ugm-3,51.60403,P,ugm-3,112.91878,P,ugm-3
12-01-2020,20:00,42.53792,P,ugm-3,56.66355,P,ugm-3,121.88745,P,ugm-3
12-01-2020,21:00,26.43777,P,ugm-3,38.66788,P,ugm-3,79.20523,P,ugm-3
12-01-2020,22:00,10.12808,P,ugm-3,22.77644,P,ugm-3,38.30594,P,ugm-3
12-01-2020,23:00,13.93484,P,ugm-3,27.20483,P,ugm-3,48.57128,P,ugm-3
12-01-2020,24:00,13.79514,P,ugm-3,29.41808,P,ugm-3,50.57033,P,ugm-3
13-01-2020,01:00,15.83239,P,ugm-3,26.51044,P,ugm-3,50.78644,P,ugm-3
13-01-2020,02:00,7.12458,P,ugm-3,20.70026,P,ugm-3,31.62446,P,ugm-3
13-01-2020,03:00,3.98138,P,ugm-3,8.37484,P,ugm-3,14.47954,P,ugm-3
13-01-2020,04:00,6.42609,P,ugm-3,12.13625,P,ugm-3,21.98945,P,ugm-3
13-01-2020,05:00,9.25497,P,ugm-3,27.08674,P,ugm-3,41.27749,P,ugm-3
13-01-2020,06:00,9.11527,P,ugm-3,21.57396,P,ugm-3,35.55051,P,ugm-3
13-01-2020,07:00,58.84761,P,ugm-3,59.42616,P,ugm-3,149.65791,P,ugm-3
13-01-2020,08:00,56.05366,P,ugm-3,62.95376,P,ugm-3,148.90151,P,ugm-3
13-01-2020,09:00,49.31325,P,ugm-3,54.16296,P,ugm-3,129.77556,P,ugm-3
13-01-2020,10:00,31.57166,P,ugm-3,45.49168,P,ugm-3,93.90088,P,ugm-3
13-01-2020,11:00,21.86267,P,ugm-3,32.22993,P,ugm-3,65.75223,P,ugm-3
13-01-2020,12:00,18.57978,P,ugm-3,27.43051,P,ugm-3,55.91911,P,ugm-3
13-01-2020,13:00,18.09084,P,ugm-3,25.69492,P,ugm-3,53.43382,P,ugm-3
13-01-2020,14:00,15.89060,P,ugm-3,25.23257,P,ugm-3,49.59782,P,ugm-3
13-01-2020,15:00,14.52855,P,ugm-3,25.75420,P,ugm-3,48.03100,P,ugm-3
13-01-2020,16:00,18.09084,P,ugm-3,28.28827,P,ugm-3,56.02717,P,ugm-3
13-01-2020,17:00,18.12576,P,ugm-3,22.50773,P,ugm-3,50.30018,P,ugm-3
13-01-2020,18:00,14.49363,P,ugm-3,15.43435,P,ugm-3,37.65760,P,ugm-3
13-01-2020,19:00,13.76021,P,ugm-3,26.06785,P,ugm-3,47.16655,P,ugm-3
13-01-2020,20:00,8.24216,P,ugm-3,18.37434,P,ugm-3,31.01214,P,ugm-3
13-01-2020,21:00,8.41678,P,ugm-3,18.97104,P,ugm-3,31.87659,P,ugm-3
13-01-2020,22:00,9.32482,P,ugm-3,20.11807,P,ugm-3,34.41592,P,ugm-3
13-01-2020,23:00,4.47032,P,ugm-3,12.00142,P,ugm-3,18.85582,P,ugm-3
13-01-2020,24:00,3.77184,P,ugm-3,8.04780,P,ugm-3,13.83120,P,ugm-3
14-01-2020,01:00,2.65425,P,ugm-3,5.51119,P,ugm-3,9.58099,P,ugm-3
14-01-2020,02:00,2.96857,P,ugm-3,6.25388,P,ugm-3,10.80563,P,ugm-3
14-01-2020,03:00,1.71130,P,ugm-3,4.18359,P,ugm-3,6.80754,P,ugm-3
14-01-2020,04:00,2.09546,P,ugm-3,4.83719,P,ugm-3,8.05019,P,ugm-3
14-01-2020,05:00,3.24797,P,ugm-3,5.87950,P,ugm-3,10.85965,P,ugm-3
14-01-2020,06:00,13.65544,P,ugm-3,21.42000,P,ugm-3,42.35805,P,ugm-3
14-01-2020,07:00,31.60658,P,ugm-3,43.00687,P,ugm-3,91.46962,P,ugm-3
14-01-2020,08:00,34.05129,P,ugm-3,48.06495,P,ugm-3,100.27620,P,ugm-3
14-01-2020,09:00,33.73697,P,ugm-3,39.09198,P,ugm-3,90.82128,P,ugm-3
14-01-2020,10:00,27.03149,P,ugm-3,36.02863,P,ugm-3,77.47633,P,ugm-3
14-01-2020,11:00,18.99887,P,ugm-3,30.13765,P,ugm-3,59.26885,P,ugm-3
14-01-2020,12:00,14.24916,P,ugm-3,16.94379,P,ugm-3,38.79219,P,ugm-3
14-01-2020,13:00,17.95114,P,ugm-3,22.01909,P,ugm-3,49.54379,P,ugm-3
14-01-2020,14:00,11.35043,P,ugm-3,16.25577,P,ugm-3,33.65952,P,ugm-3
14-01-2020,15:00,14.07453,P,ugm-3,18.45419,P,ugm-3,40.03484,P,ugm-3
14-01-2020,16:00,9.84868,P,ugm-3,16.93758,P,ugm-3,32.03868,P,ugm-3
14-01-2020,17:00,13.27127,P,ugm-3,22.22516,P,ugm-3,42.57416,P,ugm-3
14-01-2020,18:00,15.61121,P,ugm-3,20.58233,P,ugm-3,44.51918,P,ugm-3
14-01-2020,19:00,9.98838,P,ugm-3,23.74703,P,ugm-3,39.06233,P,ugm-3
14-01-2020,20:00,9.01050,P,ugm-3,22.54503,P,ugm-3,36.36093,P,ugm-3
14-01-2020,21:00,7.22935,P,ugm-3,16.36144,P,ugm-3,27.44629,P,ugm-3
14-01-2020,22:00,6.49594,P,ugm-3,14.94667,P,ugm-3,24.90697,P,ugm-3
14-01-2020,23:00,6.42609,P,ugm-3,15.10779,P,ugm-3,24.96099,P,ugm-3
14-01-2020,24:00,7.19443,P,ugm-3,16.41499,P,ugm-3,27.44629,P,ugm-3
15-01-2020,01:00,3.30618,P,ugm-3,8.32957,P,ugm-3,13.39898,P,ugm-3
15-01-2020,02:00,2.72410,P,ugm-3,7.38512,P,ugm-3,11.56202,P,ugm-3
15-01-2020,03:00,1.71130,P,ugm-3,4.56179,P,ugm-3,7.18574,P,ugm-3
15-01-2020,04:00,3.00350,P,ugm-3,9.22590,P,ugm-3,13.83120,P,ugm-3
15-01-2020,05:00,21.51343,P,ugm-3,29.14554,P,ugm-3,62.13234,P,ugm-3
15-01-2020,06:00,22.31669,P,ugm-3,40.17828,P,ugm-3,74.39673,P,ugm-3
15-01-2020,07:00,61.95589,P,ugm-3,64.22318,P,ugm-3,159.22088,P,ugm-3
15-01-2020,08:00,96.88029,P,ugm-3,84.25949,P,ugm-3,232.80719,P,ugm-3
15-01-2020,09:00,74.73822,P,ugm-3,69.74696,P,ugm-3,184.34396,P,ugm-3
15-01-2020,10:00,71.76964,P,ugm-3,74.29871,P,ugm-3,184.34396,P,ugm-3
15-01-2020,11:00,40.33768,P,ugm-3,48.69129,P,ugm-3,110.54154,P,ugm-3
15-01-2020,12:00,25.11064,P,ugm-3,34.97580,P,ugm-3,73.47825,P,ugm-3
15-01-2020,13:00,30.17468,P,ugm-3,43.47352,P,ugm-3,89.74072,P,ugm-3
15-01-2020,14:00,26.43777,P,ugm-3,28.83476,P,ugm-3,69.37211,P,ugm-3
15-01-2020,15:00,24.58678,P,ugm-3,35.94113,P,ugm-3,73.64033,P,ugm-3
15-01-2020,16:00,24.72648,P,ugm-3,40.42738,P,ugm-3,78.34078,P,ugm-3
15-01-2020,17:00,42.11883,P,ugm-3,53.09196,P,ugm-3,117.67326,P,ugm-3
15-01-2020,18:00,36.46107,P,ugm-3,52.42019,P,ugm-3,108.32639,P,ugm-3
15-01-2020,19:00,35.51812,P,ugm-3,51.92103,P,ugm-3,106.38138,P,ugm-3
15-01-2020,20:00,33.73697,P,ugm-3,47.46634,P,ugm-3,99.19564,P,ugm-3
15-01-2020,21:00,21.68805,P,ugm-3,37.79243,P,ugm-3,71.04698,P,ugm-3
15-01-2020,22:00,16.44939,P,ugm-3,29.07622,P,ugm-3,54.29827,P,ugm-3
15-01-2020,23:00,29.12695,P,ugm-3,44.43168,P,ugm-3,89.09238,P,ugm-3
15-01-2020,24:00,19.20842,P,ugm-3,34.78694,P,ugm-3,64.23944,P,ugm-3
16-01-2020,01:00,9.12691,P,ugm-3,21.01583,P,ugm-3,35.01023,P,ugm-3
16-01-2020,02:00,5.06404,P,ugm-3,10.65884,P,ugm-3,18.42359,P,ugm-3
16-01-2020,03:00,4.36555,P,ugm-3,13.72888,P,ugm-3,20.42263,P,ugm-3
16-01-2020,04:00,3.56229,P,ugm-3,8.58521,P,ugm-3,14.04731,P,ugm-3
16-01-2020,05:00,5.86730,P,ugm-3,8.83288,P,ugm-3,17.82928,P,ugm-3
16-01-2020,06:00,8.34693,P,ugm-3,12.81088,P,ugm-3,25.60933,P,ugm-3
16-01-2020,07:00,12.08384,P,ugm-3,23.50558,P,ugm-3,42.03388,P,ugm-3
16-01-2020,08:00,,,,,,,,,
16-01-2020,09:00,,,,,,,,,
16-01-2020,10:00,,,,,,,,,
16-01-2020,11:00,,,,,,,,,
16-01-2020,12:00,,,,,,,,,
16-01-2020,13:00,,,,,,,,,
16-01-2020,14:00,,,,,,,,,
16-01-2020,15:00,,,,,,,,,
16-01-2020,16:00,,,,,,,,,
16-01-2020,17:00,,,,,,,,,
16-01-2020,18:00,,,,,,,,,
16-01-2020,19:00,,,,,,,,,
16-01-2020,20:00,,,,,,,,,
16-01-2020,21:00,,,,,,,,,
16-01-2020,22:00,,,,,,,,,
16-01-2020,23:00,,,,,,,,,
16-01-2020,24:00,,,,,,,,,
17-01-2020,01:00,,,,,,,,,
17-01-2020,02:00,,,,,,,,,
17-01-2020,03:00,,,,,,,,,
17-01-2020,04:00,,,,,,,,,
17-01-2020,05:00,,,,,,,,,
17-01-2020,06:00,,,,,,,,,
17-01-2020,07:00,,,,,,,,,
17-01-2020,08:00,,,,,,,,,
17-01-2020,09:00,,,,,,,,,
17-01-2020,10:00,,,,,,,,,
17-01-2020,11:00,,,,,,,,,
17-01-2020,12:00,38.49999,P,ugm-3,42.39375,P,ugm-3,101.42625,P,ugm-3
17-01-2020,13:00,31.12014,P,ugm-3,38.05875,P,ugm-3,85.77563,P,ugm-3
17-01-2020,14:00,30.24703,P,ugm-3,41.35781,P,ugm-3,87.73594,P,ugm-3
17-01-2020,15:00,42.90712,P,ugm-3,59.43094,P,ugm-3,125.22094,P,ugm-3
17-01-2020,16:00,56.90806,P,ugm-3,49.48594,P,ugm-3,136.74375,P,ugm-3
17-01-2020,17:00,78.45517,P,ugm-3,76.54781,P,ugm-3,196.84406,P,ugm-3
17-01-2020,18:00,61.77253,P,ugm-3,71.57531,P,ugm-3,166.29188,P,ugm-3
17-01-2020,19:00,33.39646,P,ugm-3,48.62531,P,ugm-3,99.83250,P,ugm-3
17-01-2020,20:00,54.16400,P,ugm-3,68.99344,P,ugm-3,152.04375,P,ugm-3
17-01-2020,21:00,37.38782,P,ugm-3,61.58250,P,ugm-3,118.90969,P,ugm-3
17-01-2020,22:00,40.25661,P,ugm-3,75.11344,P,ugm-3,136.83938,P,ugm-3
17-01-2020,23:00,48.27051,P,ugm-3,72.29250,P,ugm-3,146.30625,P,ugm-3
17-01-2020,24:00,51.79413,P,ugm-3,73.15313,P,ugm-3,152.56969,P,ugm-3
18-01-2020,01:00,26.73380,P,ugm-3,49.78875,P,ugm-3,90.78000,P,ugm-3
18-01-2020,02:00,9.26120,P,ugm-3,33.32531,P,ugm-3,47.52563,P,ugm-3
18-01-2020,03:00,12.25472,P,ugm-3,33.46875,P,ugm-3,52.25906,P,ugm-3
18-01-2020,04:00,23.60515,P,ugm-3,35.14219,P,ugm-3,71.33625,P,ugm-3
18-01-2020,05:00,28.40726,P,ugm-3,41.54906,P,ugm-3,85.10625,P,ugm-3
18-01-2020,06:00,40.06951,P,ugm-3,37.19813,P,ugm-3,98.63719,P,ugm-3
18-01-2020,07:00,54.66292,P,ugm-3,39.11063,P,ugm-3,122.92594,P,ugm-3
18-01-2020,08:00,143.25241,P,ugm-3,54.07594,P,ugm-3,273.72656,P,ugm-3
18-01-2020,09:00,193.08204,P,ugm-3,66.02906,P,ugm-3,362.08406,P,ugm-3
18-01-2020,10:00,156.59852,P,ugm-3,58.04438,P,ugm-3,298.15875,P,ugm-3
18-01-2020,11:00,173.62416,P,ugm-3,77.45625,P,ugm-3,343.67625,P,ugm-3
18-01-2020,12:00,78.51754,P,ugm-3,57.94875,P,ugm-3,178.34063,P,ugm-3
18-01-2020,13:00,64.95315,P,ugm-3,63.44719,P,ugm-3,163.04063,P,ugm-3
18-01-2020,14:00,138.57503,P,ugm-3,75.01781,P,ugm-3,287.49656,P,ugm-3
18-01-2020,15:00,98.22488,P,ugm-3,81.13781,P,ugm-3,231.74719,P,ugm-3
18-01-2020,16:00,99.19153,P,ugm-3,75.78281,P,ugm-3,227.87438,P,ugm-3
18-01-2020,17:00,155.38240,P,ugm-3,79.75125,P,ugm-3,318.00094,P,ugm-3
18-01-2020,18:00,207.42599,P,ugm-3,75.92625,P,ugm-3,393.97500,P,ugm-3
18-01-2020,19:00,139.57287,P,ugm-3,69.71063,P,ugm-3,283.71938,P,ugm-3
18-01-2020,20:00,150.61148,P,ugm-3,66.55500,P,ugm-3,297.48938,P,ugm-3
18-01-2020,21:00,236.23862,P,ugm-3,129.57188,P,ugm-3,491.79938,P,ugm-3
18-01-2020,22:00,134.42776,P,ugm-3,61.24781,P,ugm-3,267.36750,P,ugm-3
18-01-2020,23:00,212.38401,P,ugm-3,87.97500,P,ugm-3,413.62594,P,ugm-3
18-01-2020,24:00,126.28913,P,ugm-3,52.49813,P,ugm-3,246.13875,P,ugm-3
19-01-2020,01:00,95.29372,P,ugm-3,52.65750,P,ugm-3,198.77250,P,ugm-3
19-01-2020,02:00,56.58584,P,ugm-3,42.71250,P,ugm-3,129.47625,P,ugm-3
19-01-2020,03:00,45.93182,P,ugm-3,41.69250,P,ugm-3,112.12031,P,ugm-3
19-01-2020,04:00,83.91211,P,ugm-3,65.45531,P,ugm-3,194.11875,P,ugm-3
19-01-2020,05:00,63.42521,P,ugm-3,36.05063,P,ugm-3,133.30125,P,ugm-3
19-01-2020,06:00,55.91022,P,ugm-3,39.06281,P,ugm-3,124.79063,P,ugm-3
19-01-2020,07:00,53.10380,P,ugm-3,34.52063,P,ugm-3,115.94531,P,ugm-3
19-01-2020,08:00,66.51227,P,ugm-3,35.33344,P,ugm-3,137.31750,P,ugm-3
19-01-2020,09:00,89.83678,P,ugm-3,41.93156,P,ugm-3,179.67938,P,ugm-3
19-01-2020,10:00,122.64077,P,ugm-3,52.64156,P,ugm-3,240.68813,P,ugm-3
19-01-2020,11:00,152.88780,P,ugm-3,55.60594,P,ugm-3,290.03063,P,ugm-3
19-01-2020,12:00,88.68303,P,ugm-3,54.45844,P,ugm-3,190.43719,P,ugm-3
19-01-2020,13:00,54.72529,P,ugm-3,46.09125,P,ugm-3,130.00219,P,ugm-3
19-01-2020,14:00,59.77685,P,ugm-3,50.49000,P,ugm-3,142.14656,P,ugm-3
19-01-2020,15:00,51.20167,P,ugm-3,57.94875,P,ugm-3,136.45688,P,ugm-3
19-01-2020,16:00,92.33138,P,ugm-3,73.91813,P,ugm-3,215.49094,P,ugm-3
19-01-2020,17:00,115.68708,P,ugm-3,75.11344,P,ugm-3,252.49781,P,ugm-3
19-01-2020,18:00,121.23756,P,ugm-3,65.88563,P,ugm-3,251.78063,P,ugm-3
19-01-2020,19:00,122.26658,P,ugm-3,62.20406,P,ugm-3,249.67688,P,ugm-3
19-01-2020,20:00,98.19369,P,ugm-3,53.45438,P,ugm-3,204.01594,P,ugm-3
19-01-2020,21:00,75.67993,P,ugm-3,51.39844,P,ugm-3,167.43938,P,ugm-3
19-01-2020,22:00,76.27240,P,ugm-3,48.72094,P,ugm-3,165.67031,P,ugm-3
19-01-2020,23:00,67.41657,P,ugm-3,57.85313,P,ugm-3,161.22375,P,ugm-3
19-01-2020,24:00,40.97381,P,ugm-3,35.66813,P,ugm-3,98.49375,P,ugm-3
20-01-2020,01:00,36.71220,P,ugm-3,32.19375,P,ugm-3,88.48500,P,ugm-3
20-01-2020,02:00,42.90712,P,ugm-3,28.75125,P,ugm-3,94.54125,P,ugm-3
20-01-2020,03:00,39.91360,P,ugm-3,27.97031,P,ugm-3,89.17031,P,ugm-3
20-01-2020,04:00,30.02875,P,ugm-3,22.85438,P,ugm-3,68.89781,P,ugm-3
20-01-2020,05:00,30.68358,P,ugm-3,21.56344,P,ugm-3,68.61094,P,ugm-3
20-01-2020,06:00,73.87134,P,ugm-3,31.50844,P,ugm-3,144.77625,P,ugm-3
20-01-2020,07:00,111.88281,P,ugm-3,42.55313,P,ugm-3,214.10438,P,ugm-3
20-01-2020,08:00,167.91776,P,ugm-3,44.22656,P,ugm-3,301.69688,P,ugm-3
20-01-2020,09:00,211.16789,P,ugm-3,47.62125,P,ugm-3,371.40750,P,ugm-3
20-01-2020,10:00,287.00373,P,ugm-3,65.55094,P,ugm-3,505.61719,P,ugm-3
20-01-2020,11:00,231.46770,P,ugm-3,62.82563,P,ugm-3,417.73781,P,ugm-3
20-01-2020,12:00,175.02737,P,ugm-3,62.39531,P,ugm-3,330.76688,P,ugm-3
20-01-2020,13:00,79.35946,P,ugm-3,55.60594,P,ugm-3,177.28875,P,ugm-3
20-01-2020,14:00,99.97110,P,ugm-3,67.89375,P,ugm-3,221.18063,P,ugm-3
20-01-2020,15:00,93.04858,P,ugm-3,76.30875,P,ugm-3,218.98125,P,ugm-3
20-01-2020,16:00,102.21624,P,ugm-3,75.92625,P,ugm-3,232.65563,P,ugm-3
20-01-2020,17:00,208.42383,P,ugm-3,99.35438,P,ugm-3,418.93313,P,ugm-3
20-01-2020,18:00,323.58080,P,ugm-3,108.58219,P,ugm-3,604.73250,P,ugm-3
20-01-2020,19:00,271.53721,P,ugm-3,79.94250,P,ugm-3,496.29375,P,ugm-3
20-01-2020,20:00,253.38900,P,ugm-3,78.12563,P,ugm-3,466.65000,P,ugm-3
20-01-2020,21:00,174.59082,P,ugm-3,75.59156,P,ugm-3,343.29375,P,ugm-3
20-01-2020,22:00,177.67789,P,ugm-3,59.19188,P,ugm-3,331.62750,P,ugm-3
20-01-2020,23:00,115.56235,P,ugm-3,45.66094,P,ugm-3,222.85406,P,ugm-3
20-01-2020,24:00,74.74445,P,ugm-3,41.26219,P,ugm-3,155.86875,P,ugm-3
21-01-2020,01:00,94.37903,P,ugm-3,33.34125,P,ugm-3,178.05375,P,ugm-3
21-01-2020,02:00,43.61392,P,ugm-3,33.34125,P,ugm-3,100.21500,P,ugm-3
21-01-2020,03:00,35.76633,P,ugm-3,32.08219,P,ugm-3,86.92313,P,ugm-3
21-01-2020,04:00,24.50945,P,ugm-3,33.99469,P,ugm-3,71.57531,P,ugm-3
21-01-2020,05:00,19.83207,P,ugm-3,35.09438,P,ugm-3,65.50313,P,ugm-3
21-01-2020,06:00,29.24919,P,ugm-3,30.40875,P,ugm-3,75.25688,P,ugm-3
21-01-2020,07:00,81.88525,P,ugm-3,41.54906,P,ugm-3,167.10469,P,ugm-3
21-01-2020,08:00,146.12120,P,ugm-3,57.56625,P,ugm-3,281.61563,P,ugm-3
21-01-2020,09:00,145.77819,P,ugm-3,50.39438,P,ugm-3,273.91781,P,ugm-3
21-01-2020,10:00,189.65197,P,ugm-3,57.80531,P,ugm-3,348.60094,P,ugm-3
21-01-2020,11:00,165.51671,P,ugm-3,53.40656,P,ugm-3,307.19531,P,ugm-3
21-01-2020,12:00,162.49201,P,ugm-3,52.68938,P,ugm-3,301.84031,P,ugm-3
21-01-2020,13:00,140.41480,P,ugm-3,59.95688,P,ugm-3,275.25656,P,ugm-3
21-01-2020,14:00,98.84853,P,ugm-3,57.13594,P,ugm-3,208.70156,P,ugm-3
21-01-2020,15:00,99.31626,P,ugm-3,70.85813,P,ugm-3,223.14094,P,ugm-3
21-01-2020,16:00,166.82638,P,ugm-3,81.32906,P,ugm-3,337.12594,P,ugm-3
21-01-2020,17:00,216.56246,P,ugm-3,78.22125,P,ugm-3,410.27906,P,ugm-3
21-01-2020,18:00,212.22810,P,ugm-3,54.69750,P,ugm-3,380.10938,P,ugm-3
21-01-2020,19:00,226.50968,P,ugm-3,67.41563,P,ugm-3,414.72563,P,ugm-3
21-01-2020,20:00,223.45380,P,ugm-3,61.10438,P,ugm-3,403.72875,P,ugm-3
21-01-2020,21:00,195.70137,P,ugm-3,58.28344,P,ugm-3,358.35469,P,ugm-3
21-01-2020,22:00,144.96744,P,ugm-3,54.55406,P,ugm-3,276.83438,P,ugm-3
21-01-2020,23:00,149.58245,P,ugm-3,50.68125,P,ugm-3,280.03781,P,ugm-3
21-01-2020,24:00,187.37564,P,ugm-3,54.07594,P,ugm-3,341.38125,P,ugm-3
22-01-2020,01:00,213.04217,P,ugm-3,59.70315,P,ugm-3,386.36325,P,ugm-3
22-01-2020,02:00,74.13452,P,ugm-3,50.09124,P,ugm-3,163.76259,P,ugm-3
22-01-2020,03:00,94.20857,P,ugm-3,47.47542,P,ugm-3,191.92655,P,ugm-3
22-01-2020,04:00,86.62000,P,ugm-3,49.27126,P,ugm-3,182.08673,P,ugm-3
22-01-2020,05:00,66.93511,P,ugm-3,40.99874,P,ugm-3,143.63114,P,ugm-3
22-01-2020,06:00,88.72793,P,ugm-3,45.48690,P,ugm-3,181.53450,P,ugm-3
22-01-2020,07:00,122.90894,P,ugm-3,58.44122,P,ugm-3,246.89897,P,ugm-3
22-01-2020,08:00,188.70901,P,ugm-3,68.24708,P,ugm-3,357.59686,P,ugm-3
22-01-2020,09:00,211.18286,P,ugm-3,74.45219,P,ugm-3,398.26139,P,ugm-3
22-01-2020,10:00,246.33676,P,ugm-3,94.24848,P,ugm-3,471.95958,P,ugm-3
22-01-2020,11:00,315.21766,P,ugm-3,87.83395,P,ugm-3,571.16095,P,ugm-3
22-01-2020,12:00,240.30482,P,ugm-3,43.25358,P,ugm-3,411.71583,P,ugm-3
22-01-2020,13:00,95.76520,P,ugm-3,58.94468,P,ugm-3,205.78261,P,ugm-3
22-01-2020,14:00,74.16695,P,ugm-3,62.24088,P,ugm-3,175.96195,P,ugm-3
22-01-2020,15:00,61.97335,P,ugm-3,50.01235,P,ugm-3,145.03683,P,ugm-3
22-01-2020,16:00,80.32862,P,ugm-3,67.05082,P,ugm-3,190.21964,P,ugm-3
22-01-2020,17:00,69.88622,P,ugm-3,58.86436,P,ugm-3,166.02173,P,ugm-3
22-01-2020,18:00,95.63548,P,ugm-3,64.11369,P,ugm-3,210.75272,P,ugm-3
22-01-2020,19:00,112.56384,P,ugm-3,75.60878,P,ugm-3,248.20425,P,ugm-3
22-01-2020,20:00,57.33589,P,ugm-3,49.99418,P,ugm-3,137.90798,P,ugm-3
22-01-2020,21:00,38.07259,P,ugm-3,46.79840,P,ugm-3,105.17555,P,ugm-3
22-01-2020,22:00,16.24733,P,ugm-3,36.73721,P,ugm-3,61.64944,P,ugm-3
22-01-2020,23:00,12.22604,P,ugm-3,30.10132,P,ugm-3,48.84764,P,ugm-3
